bs, count, timevalue
1,1,9.2049e-05
1,1,9.3302e-05
1,1,9.0561e-05
1,1,9.3932e-05
1,1,9.3985e-05
1,1,9.3986e-05
1,1,9.3063e-05
1,1,9.9766e-05
1,1,9.4956e-05
1,1,9.4924e-05
1,1,9.7593e-05
1,1,0.000106155
1,1,9.7638e-05
1,1,9.4422e-05
1,1,9.7049e-05
1,1,0.000100616
1,1,9.545e-05
1,1,9.2403e-05
1,1,9.2991e-05
1,1,9.547e-05
1,1,9.6413e-05
1,1,9.4442e-05
1,1,0.000103542
1,1,9.3724e-05
1,1,9.3091e-05
1,1,0.000127567
1,1,9.3218e-05
1,1,9.4392e-05
1,1,9.4692e-05
1,1,9.26e-05
1,1,9.1887e-05
1,1,9.5617e-05
1,1,9.3256e-05
1,1,9.2751e-05
1,1,9.7385e-05
1,1,9.5885e-05
1,1,9.4431e-05
1,1,9.1626e-05
1,1,9.9849e-05
1,1,9.3428e-05
1,1,9.3788e-05
1,1,9.185e-05
1,1,9.3216e-05
1,1,8.959e-05
1,1,9.4771e-05
1,1,9.4014e-05
1,1,0.000208755
1,1,9.6551e-05
1,1,9.5449e-05
1,1,9.8186e-05
1,1,9.1526e-05
1,1,9.4533e-05
1,1,9.5336e-05
1,1,9.8037e-05
1,1,0.000110955
1,1,9.3953e-05
1,1,0.00010093
1,1,9.814e-05
1,1,9.9457e-05
1,1,0.00011592
1,1,9.2455e-05
1,1,9.4538e-05
1,1,9.2909e-05
1,1,9.1532e-05
1,1,9.5496e-05
1,1,9.3982e-05
1,1,9.5026e-05
1,1,9.6907e-05
1,1,9.8405e-05
1,1,9.4812e-05
1,1,9.2235e-05
1,1,9.1722e-05
1,1,9.2511e-05
1,1,9.3989e-05
1,1,9.3088e-05
1,1,9.0505e-05
1,1,9.3379e-05
1,1,9.482e-05
1,1,9.5697e-05
1,1,9.3413e-05
1,1,9.2829e-05
1,1,9.1059e-05
1,1,9.2275e-05
1,1,9.0851e-05
1,1,9.5759e-05
1,1,9.4253e-05
1,1,9.2232e-05
1,1,9.6573e-05
1,1,9.2354e-05
1,1,9.738e-05
1,1,9.611e-05
1,1,9.5572e-05
1,1,9.6216e-05
1,1,9.4576e-05
1,1,8.994e-05
1,1,9.5265e-05
1,1,9.4459e-05
1,1,0.000221457
1,1,9.7719e-05
1,1,9.8148e-05
1,1,0.000226813
1,1,9.8671e-05
1,1,9.6006e-05
1,1,0.000107051
1,1,9.8227e-05
1,1,9.5175e-05
1,1,0.000110456
1,1,0.000112548
1,1,9.4919e-05
1,1,0.000107158
1,1,9.6468e-05
1,1,9.5874e-05
1,1,0.000133135
1,1,9.4304e-05
1,1,0.000119094
1,1,9.4722e-05
1,1,9.6289e-05
1,1,9.342e-05
1,1,9.814e-05
1,1,9.4645e-05
1,1,9.104e-05
1,1,9.1698e-05
1,1,9.228e-05
1,1,9.5129e-05
1,1,0.000103455
1,1,9.6003e-05
1,1,9.8081e-05
1,1,9.9461e-05
1,1,9.5228e-05
1,1,0.000105942
1,1,9.4219e-05
1,1,9.3235e-05
1,1,0.000101416
1,1,0.000109445
1,1,9.8648e-05
1,1,9.3061e-05
1,1,9.3882e-05
1,1,0.000107103
1,1,9.7183e-05
1,1,0.000116473
1,1,9.7434e-05
1,1,9.4366e-05
1,1,9.7223e-05
1,1,9.5933e-05
1,1,9.7208e-05
1,1,9.3061e-05
1,1,9.263e-05
1,1,9.4137e-05
1,1,9.1715e-05
1,1,9.4493e-05
1,1,0.000102906
1,1,9.0763e-05
1,1,9.4366e-05
1,1,9.5733e-05
1,1,9.3316e-05
1,1,9.6347e-05
1,1,9.6305e-05
1,1,9.2628e-05
1,1,9.7554e-05
1,1,9.4516e-05
1,1,9.3452e-05
1,1,9.4892e-05
1,1,9.6936e-05
1,1,0.000101825
1,1,0.000104608
1,1,9.8137e-05
1,1,0.000222229
1,1,9.7168e-05
1,1,0.000105233
1,1,0.00022902
1,1,9.8259e-05
1,1,0.000105451
1,1,0.000101003
1,1,0.000103223
1,1,0.000100371
1,1,0.000100731
1,1,0.000102108
1,1,9.9605e-05
1,1,0.000100629
1,1,9.8078e-05
1,1,9.7245e-05
1,1,9.8577e-05
1,1,9.6616e-05
1,1,9.4667e-05
1,1,0.0001031
1,1,9.6548e-05
1,1,9.7106e-05
1,1,9.4516e-05
1,1,9.3589e-05
1,1,9.948e-05
1,1,9.2309e-05
1,1,9.3971e-05
1,1,9.4639e-05
1,1,9.2902e-05
1,1,9.587e-05
1,1,9.4881e-05
1,1,0.000207955
1,1,0.000186569
1,1,9.6714e-05
1,1,9.8909e-05
1,1,9.8099e-05
1,1,9.418e-05
1,1,9.4168e-05
1,1,9.2634e-05
1,1,9.5967e-05
1,1,9.5498e-05
1,1,9.5074e-05
1,1,0.000101188
1,1,9.6655e-05
1,1,9.6219e-05
1,1,9.4746e-05
1,1,0.000104218
1,1,9.9907e-05
1,1,9.716e-05
1,1,9.3793e-05
1,1,9.5357e-05
1,1,0.000121566
1,1,9.7558e-05
1,1,9.4349e-05
1,1,9.3568e-05
1,1,0.000126546
1,1,9.2979e-05
1,1,0.000109721
1,1,9.5877e-05
1,1,9.2746e-05
1,1,9.4135e-05
1,1,9.4842e-05
1,1,9.1645e-05
1,1,9.4625e-05
1,1,9.5034e-05
1,1,9.2395e-05
1,1,9.7945e-05
1,1,9.2142e-05
1,1,9.3078e-05
1,1,9.2585e-05
1,1,9.5442e-05
1,1,9.185e-05
1,1,9.4539e-05
1,1,9.2411e-05
1,1,9.4351e-05
1,1,9.2738e-05
1,1,0.000135494
1,1,9.4079e-05
1,1,9.3819e-05
1,1,9.1845e-05
1,1,9.4113e-05
1,1,0.000106233
1,1,9.2665e-05
1,1,9.5673e-05
1,1,9.6835e-05
1,1,0.000226646
1,1,9.4178e-05
1,1,9.2956e-05
1,1,9.2913e-05
1,1,9.5832e-05
1,1,9.5886e-05
1,1,9.5482e-05
1,1,9.41e-05
1,1,0.000108813
1,1,9.8064e-05
1,1,0.000105704
1,1,0.000107849
1,1,9.2485e-05
1,1,9.5355e-05
1,1,9.8178e-05
1,1,9.5524e-05
1,1,9.5824e-05
1,1,9.3409e-05
1,1,9.4988e-05
1,1,9.3913e-05
1,1,0.000103155
1,1,9.5596e-05
1,1,9.6784e-05
1,1,9.3107e-05
1,1,9.3243e-05
1,1,9.2189e-05
1,1,9.4632e-05
1,1,9.5311e-05
1,1,9.2151e-05
1,1,9.0271e-05
1,1,9.0867e-05
1,1,9.2195e-05
1,1,0.000228688
1,1,9.9129e-05
1,1,9.4423e-05
1,1,9.3237e-05
1,1,9.4239e-05
1,1,9.0913e-05
1,1,9.3109e-05
1,1,0.000100894
1,1,9.9864e-05
1,1,9.586e-05
1,1,0.000105752
1,1,9.4798e-05
1,1,0.000100819
1,1,9.9956e-05
1,1,0.000100366
1,1,9.9999e-05
1,1,0.0001068
1,1,0.000104172
1,1,0.000104055
1,1,0.000106727
1,1,0.000106403
1,1,0.000100526
1,1,0.000102533
1,1,0.00010382
1,1,0.00010572
1,1,0.000124623
1,1,0.000121669
1,1,0.000110811
1,1,0.00011279
1,1,0.000110651
1,1,0.000109177
1,1,0.000110338
1,1,0.000104217
1,1,0.000105739
1,1,0.000110569
1,1,0.000111532
1,1,0.00012621
1,1,0.000109088
1,1,0.000128133
1,1,0.000105629
1,1,0.000212646
1,1,0.000100442
1,1,0.000100563
1,1,9.681e-05
1,1,0.000114285
1,1,0.000106378
1,1,0.000117394
1,1,0.00010204
1,1,0.000120973
1,1,0.000124396
1,1,0.000109046
1,1,0.000102695
1,1,0.000113512
1,1,0.000104308
1,1,0.00010136
1,1,0.000103265
1,1,0.000109239
1,1,0.000105659
1,1,0.000122289
1,1,0.000105379
1,1,0.000108479
1,1,0.000212489
1,1,0.000105963
1,1,0.000111061
1,1,0.000101903
1,1,0.000104174
1,1,0.000105261
1,1,0.000104647
1,1,0.000108428
1,1,0.000101544
1,1,0.000102347
1,1,0.000102308
1,1,9.8326e-05
1,1,9.6616e-05
1,1,9.8542e-05
1,1,0.000116023
1,1,9.8391e-05
1,1,9.5235e-05
1,1,0.000101057
1,1,0.000107537
1,1,9.3281e-05
1,1,9.3851e-05
1,1,0.000103953
1,1,9.022e-05
1,1,9.5175e-05
1,1,0.000100726
1,1,9.2692e-05
1,1,9.3894e-05
1,1,9.4227e-05
1,1,9.746e-05
1,1,9.3724e-05
1,1,9.4942e-05
1,1,0.000105145
1,1,9.6235e-05
1,1,9.8602e-05
1,1,9.6575e-05
1,1,9.3278e-05
1,1,9.7532e-05
1,1,9.4853e-05
1,1,9.3732e-05
1,1,9.5407e-05
1,1,0.000104138
1,1,9.7793e-05
1,1,9.7465e-05
1,1,9.6415e-05
1,1,9.9651e-05
1,1,9.6439e-05
1,1,9.853e-05
1,1,9.8271e-05
1,1,9.4144e-05
1,1,9.3959e-05
1,1,9.6166e-05
1,1,9.2414e-05
1,1,9.4674e-05
1,1,9.4238e-05
1,1,9.3447e-05
1,1,9.6484e-05
1,1,0.000105712
1,1,9.3623e-05
1,1,9.4297e-05
1,1,9.6181e-05
1,1,9.2831e-05
1,1,0.000101751
1,1,0.000120106
1,1,9.455e-05
1,1,9.2215e-05
1,1,9.2335e-05
1,1,0.000103444
1,1,9.1899e-05
1,1,9.3303e-05
1,1,9.4188e-05
1,1,9.1672e-05
1,1,0.000105685
1,1,9.434e-05
1,1,0.000103847
1,1,9.048e-05
1,1,9.0657e-05
1,1,9.5569e-05
1,1,9.5065e-05
1,1,0.000103119
1,1,9.1843e-05
1,1,9.2645e-05
1,1,0.00011896
1,1,9.2652e-05
1,1,0.000106987
1,1,9.4764e-05
1,1,9.5263e-05
1,1,9.6271e-05
1,1,9.6403e-05
1,1,0.000100581
1,1,9.8364e-05
1,1,0.000127701
1,1,9.4705e-05
1,1,9.5241e-05
1,1,9.5417e-05
1,1,9.5912e-05
1,1,9.8383e-05
1,1,9.5259e-05
1,1,9.4137e-05
1,1,9.7361e-05
1,1,9.6544e-05
1,1,0.000102422
1,1,9.9783e-05
1,1,0.000101225
1,1,9.1743e-05
1,1,9.2717e-05
1,1,9.4912e-05
1,1,9.5587e-05
1,1,0.000104461
1,1,9.9678e-05
1,1,0.000216858
1,1,0.000105171
1,1,9.5393e-05
1,1,0.000219352
1,1,0.000103956
1,1,9.5441e-05
1,1,9.6377e-05
1,1,9.438e-05
1,1,9.6595e-05
1,1,0.000110741
1,1,0.000107283
1,1,9.5687e-05
1,1,0.000101309
1,1,9.4531e-05
1,1,9.7762e-05
1,10,0.000170014
1,10,0.000169786
1,10,0.000170138
1,10,0.000167129
1,10,0.000174023
1,10,0.000178416
1,10,0.000168996
1,10,0.000181361
1,10,0.000173878
1,10,0.000177235
1,10,0.000165146
1,10,0.000171164
1,10,0.000170816
1,10,0.000175277
1,10,0.000168204
1,10,0.000163604
1,10,0.000169105
1,10,0.000176856
1,10,0.000173801
1,10,0.000165837
1,10,0.000164557
1,10,0.000162244
1,10,0.000163389
1,10,0.000286369
1,10,0.000161439
1,10,0.000162189
1,10,0.000162913
1,10,0.000165672
1,10,0.000175458
1,10,0.000161822
1,10,0.000163669
1,10,0.000168566
1,10,0.000174319
1,10,0.000168005
1,10,0.000168478
1,10,0.000164942
1,10,0.000178617
1,10,0.00016714
1,10,0.000164209
1,10,0.000216841
1,10,0.000164784
1,10,0.000165929
1,10,0.00028947
1,10,0.00016742
1,10,0.000163483
1,10,0.00016104
1,10,0.000161056
1,10,0.000163299
1,10,0.000165607
1,10,0.000159879
1,10,0.000172289
1,10,0.000160564
1,10,0.000165829
1,10,0.000161912
1,10,0.000193752
1,10,0.000162646
1,10,0.000164838
1,10,0.000165376
1,10,0.00016748
1,10,0.000164281
1,10,0.000161712
1,10,0.000161439
1,10,0.000163635
1,10,0.000167065
1,10,0.000164948
1,10,0.000164514
1,10,0.00016525
1,10,0.000291341
1,10,0.000169021
1,10,0.000164609
1,10,0.00016034
1,10,0.000163904
1,10,0.000177481
1,10,0.000170094
1,10,0.00016667
1,10,0.000163319
1,10,0.000172951
1,10,0.000165341
1,10,0.000163365
1,10,0.000162244
1,10,0.000159769
1,10,0.000162272
1,10,0.000158993
1,10,0.000165702
1,10,0.000161944
1,10,0.000183609
1,10,0.000175688
1,10,0.000160646
1,10,0.000162855
1,10,0.000169884
1,10,0.000158365
1,10,0.000164671
1,10,0.000159331
1,10,0.000162878
1,10,0.000179733
1,10,0.000172472
1,10,0.000162798
1,10,0.000161054
1,10,0.000173056
1,10,0.000196059
1,10,0.000161437
1,10,0.000163103
1,10,0.000165478
1,10,0.000164771
1,10,0.000284254
1,10,0.000173537
1,10,0.00016543
1,10,0.000160489
1,10,0.000161277
1,10,0.000177669
1,10,0.000161501
1,10,0.000163806
1,10,0.000177712
1,10,0.000162141
1,10,0.000168935
1,10,0.000164369
1,10,0.000173857
1,10,0.000164885
1,10,0.000161749
1,10,0.000169905
1,10,0.000160229
1,10,0.000160474
1,10,0.000172308
1,10,0.000160132
1,10,0.000162728
1,10,0.000184931
1,10,0.00016108
1,10,0.000159456
1,10,0.000315637
1,10,0.000171406
1,10,0.000164756
1,10,0.000162617
1,10,0.000171426
1,10,0.000161286
1,10,0.000162156
1,10,0.000287703
1,10,0.000162639
1,10,0.00016667
1,10,0.00029264
1,10,0.000165917
1,10,0.000174213
1,10,0.000157475
1,10,0.000161557
1,10,0.00016108
1,10,0.00015914
1,10,0.000171249
1,10,0.000161427
1,10,0.000165552
1,10,0.000167575
1,10,0.000299518
1,10,0.000183337
1,10,0.000199689
1,10,0.000311537
1,10,0.000171855
1,10,0.000166777
1,10,0.000171597
1,10,0.000163148
1,10,0.000175759
1,10,0.000168968
1,10,0.000408239
1,10,0.000164513
1,10,0.000162277
1,10,0.000162539
1,10,0.000171173
1,10,0.00015882
1,10,0.00015926
1,10,0.000171535
1,10,0.000159573
1,10,0.000158431
1,10,0.00017522
1,10,0.000163882
1,10,0.000163376
1,10,0.00016364
1,10,0.000160848
1,10,0.000162669
1,10,0.000166369
1,10,0.000177743
1,10,0.000168061
1,10,0.000161616
1,10,0.000164644
1,10,0.000187836
1,10,0.000166855
1,10,0.000164747
1,10,0.000166399
1,10,0.000275603
1,10,0.000165171
1,10,0.000165046
1,10,0.000286534
1,10,0.00016252
1,10,0.000162443
1,10,0.000168103
1,10,0.000164254
1,10,0.000164182
1,10,0.000162037
1,10,0.000167415
1,10,0.000166133
1,10,0.000166639
1,10,0.000173787
1,10,0.000166169
1,10,0.000178347
1,10,0.000172667
1,10,0.000176506
1,10,0.000190933
1,10,0.000164169
1,10,0.000169368
1,10,0.000173401
1,10,0.000348077
1,10,0.000167199
1,10,0.000167303
1,10,0.000167306
1,10,0.000166107
1,10,0.000185233
1,10,0.000166179
1,10,0.000165668
1,10,0.000175245
1,10,0.000163211
1,10,0.000164345
1,10,0.000162008
1,10,0.000166023
1,10,0.00030569
1,10,0.000163314
1,10,0.000167843
1,10,0.000162701
1,10,0.000160952
1,10,0.000164658
1,10,0.000164407
1,10,0.000178529
1,10,0.000164517
1,10,0.000166089
1,10,0.000161239
1,10,0.000159752
1,10,0.000160243
1,10,0.000158934
1,10,0.000158277
1,10,0.000161879
1,10,0.000162234
1,10,0.000161086
1,10,0.000160453
1,10,0.000160479
1,10,0.000175426
1,10,0.000164892
1,10,0.000163706
1,10,0.00017541
1,10,0.000166596
1,10,0.000167137
1,10,0.000164975
1,10,0.000171716
1,10,0.00016082
1,10,0.000170372
1,10,0.000165245
1,10,0.00028947
1,10,0.000165584
1,10,0.000170925
1,10,0.000171071
1,10,0.000161558
1,10,0.000163212
1,10,0.000161298
1,10,0.00015971
1,10,0.000163276
1,10,0.000165902
1,10,0.000162874
1,10,0.000163923
1,10,0.000163725
1,10,0.000210941
1,10,0.000172084
1,10,0.0001692
1,10,0.00016843
1,10,0.000162473
1,10,0.00016877
1,10,0.000169228
1,10,0.000163611
1,10,0.000161148
1,10,0.000160779
1,10,0.000175633
1,10,0.000163676
1,10,0.000164249
