bs, count, timevalue
1,1,0.000107384
1,1,0.00010232
1,1,0.00011818
1,1,0.000103794
1,1,0.000105376
1,1,0.000105891
1,1,0.000126824
1,1,0.00010267
1,1,0.000128623
1,1,0.000125141
1,1,0.00010453
1,1,0.000102791
1,1,0.000105146
1,1,0.000100869
1,1,0.000103537
1,1,0.000104438
1,1,0.000105517
1,1,0.0001017
1,1,0.000100794
1,1,0.000101052
1,1,9.9049e-05
1,1,9.7562e-05
1,1,9.8745e-05
1,1,9.8434e-05
1,1,0.000126195
1,1,0.000104334
1,1,0.000122792
1,1,0.000114002
1,1,9.8905e-05
1,1,0.000146863
1,1,0.000101166
1,1,0.000103509
1,1,0.000100729
1,1,0.000121717
1,1,9.8803e-05
1,1,0.000104022
1,1,0.000117248
1,1,0.000102704
1,1,0.000102325
1,1,0.000107962
1,1,9.9956e-05
1,1,0.000101312
1,1,0.000106953
1,1,9.7554e-05
1,1,0.000105182
1,1,0.000105838
1,1,0.000233793
1,1,0.000100448
1,1,9.9748e-05
1,1,0.000223386
1,1,0.000100813
1,1,0.000102428
1,1,0.000100186
1,1,0.000104536
1,1,0.000101275
1,1,0.000102183
1,1,0.000105331
1,1,0.000105538
1,1,0.000133221
1,1,0.000103957
1,1,0.000106196
1,1,0.00011197
1,1,0.00011639
1,1,0.000113653
1,1,0.000104604
1,1,0.000106674
1,1,0.000100467
1,1,0.000111687
1,1,0.00010488
1,1,0.000118609
1,1,0.000116487
1,1,0.000104698
1,1,0.000104898
1,1,0.000116295
1,1,0.000105315
1,1,9.8217e-05
1,1,9.9501e-05
1,1,0.00010226
1,1,0.000103525
1,1,9.9289e-05
1,1,9.9103e-05
1,1,0.000104206
1,1,9.566e-05
1,1,0.000100132
1,1,0.000215211
1,1,9.9884e-05
1,1,0.000101431
1,1,0.000235317
1,1,0.000116286
1,1,0.00010349
1,1,0.000120389
1,1,9.6359e-05
1,1,9.9793e-05
1,1,0.000104422
1,1,0.000109551
1,1,0.00011207
1,1,0.000114904
1,1,0.000100633
1,1,9.5535e-05
1,1,9.8586e-05
1,1,9.7592e-05
1,1,0.000100661
1,1,0.000100749
1,1,9.6508e-05
1,1,0.000108153
1,1,9.8391e-05
1,1,9.8661e-05
1,1,0.000107982
1,1,9.9977e-05
1,1,9.9541e-05
1,1,0.000103114
1,1,0.000117782
1,1,9.8777e-05
1,1,0.000100043
1,1,9.7278e-05
1,1,0.000103889
1,1,0.000125066
1,1,9.7459e-05
1,1,9.6039e-05
1,1,0.000108613
1,1,9.545e-05
1,1,9.6011e-05
1,1,0.000111061
1,1,9.8263e-05
1,1,9.6111e-05
1,1,0.000100225
1,1,9.5838e-05
1,1,9.571e-05
1,1,9.7766e-05
1,1,0.000226482
1,1,9.798e-05
1,1,0.000101471
1,1,0.00023346
1,1,9.9461e-05
1,1,9.6443e-05
1,1,9.9366e-05
1,1,9.7047e-05
1,1,0.000110291
1,1,9.7637e-05
1,1,9.5717e-05
1,1,9.9117e-05
1,1,0.000100263
1,1,9.7395e-05
1,1,0.000102062
1,1,0.000103141
1,1,0.000107766
1,1,9.9483e-05
1,1,9.8305e-05
1,1,0.000103569
1,1,0.00010299
1,1,0.000104071
1,1,0.000106884
1,1,0.000105428
1,1,0.000112897
1,1,0.000120426
1,1,0.000112571
1,1,0.000107824
1,1,0.000106375
1,1,0.000103536
1,1,0.000102643
1,1,0.000113301
1,1,9.9359e-05
1,1,0.000103673
1,1,0.000102525
1,1,0.000102543
1,1,0.000111556
1,1,9.7774e-05
1,1,9.8e-05
1,1,0.000102734
1,1,0.000104763
1,1,0.000105186
1,1,0.000108463
1,1,0.000226029
1,1,0.000101193
1,1,0.00010318
1,1,0.000104372
1,1,0.000106359
1,1,0.000103162
1,1,0.000113312
1,1,0.000118214
1,1,0.000112956
1,1,0.000116614
1,1,0.000115617
1,1,0.000112941
1,1,0.000108355
1,1,0.000115
1,1,0.000108921
1,1,0.000109323
1,1,0.000106926
1,1,0.000120747
1,1,0.000121581
1,1,0.00011822
1,1,0.000122969
1,1,0.000109285
1,1,0.000106032
1,1,0.000110013
1,1,0.00011585
1,1,0.000226477
1,1,0.000110124
1,1,0.000110973
1,1,0.000110906
1,1,0.000136732
1,1,0.000109129
1,1,0.000125537
1,1,0.00022868
1,1,0.000108032
1,1,0.00011236
1,1,0.000136983
1,1,0.000117148
1,1,0.000101769
1,1,9.897e-05
1,1,0.000218489
1,1,0.000102551
1,1,0.000101301
1,1,0.000106148
1,1,0.000103596
1,1,0.000104546
1,1,0.00010197
1,1,0.000126218
1,1,0.000115928
1,1,0.000107314
1,1,0.00010179
1,1,0.000107004
1,1,0.000102316
1,1,0.000104447
1,1,0.0001017
1,1,0.000105845
1,1,9.9443e-05
1,1,0.000110661
1,1,0.000100262
1,1,0.000105252
1,1,0.000112373
1,1,0.000104428
1,1,0.000116715
1,1,0.000112309
1,1,0.00010315
1,1,0.000102936
1,1,0.000114754
1,1,0.000103658
1,1,0.000107263
1,1,9.9609e-05
1,1,0.000101134
1,1,0.00010024
1,1,0.000101455
1,1,9.9835e-05
1,1,9.6647e-05
1,1,0.000104122
1,1,0.000101411
1,1,0.00010254
1,1,9.826e-05
1,1,9.7894e-05
1,1,0.00010335
1,1,0.000110138
1,1,0.000121847
1,1,0.00010819
1,1,0.000109112
1,1,0.000105958
1,1,0.000114563
1,1,0.00010517
1,1,0.000100745
1,1,0.000102031
1,1,0.000221126
1,1,9.9069e-05
1,1,0.000100879
1,1,9.8121e-05
1,1,0.000109298
1,1,0.000102893
1,1,9.9071e-05
1,1,0.000171129
1,1,9.6517e-05
1,1,9.7675e-05
1,1,9.8015e-05
1,1,9.8751e-05
1,1,0.00011589
1,1,0.000101298
1,1,9.9711e-05
1,1,0.000105405
1,1,0.000101169
1,1,0.000102278
1,1,0.000102604
1,1,0.000115433
1,1,9.9402e-05
1,1,9.6643e-05
1,1,9.5894e-05
1,1,9.5337e-05
1,1,9.7078e-05
1,1,9.7378e-05
1,1,9.4955e-05
1,1,9.6764e-05
1,1,9.5628e-05
1,1,0.000183156
1,1,9.737e-05
1,1,9.8201e-05
1,1,0.000220846
1,1,0.000101836
1,1,0.000101607
1,1,0.000102642
1,1,0.00011329
1,1,0.000100804
1,1,9.8483e-05
1,1,9.608e-05
1,1,0.000109294
1,1,9.6916e-05
1,1,0.000117759
1,1,0.000105754
1,1,0.000102675
1,1,9.8546e-05
1,1,0.000110397
1,1,0.000105757
1,1,0.000102157
1,1,0.000100945
1,1,0.000138448
1,1,0.000100757
1,1,0.000101446
1,1,0.000101783
1,1,9.8879e-05
1,1,9.7759e-05
1,1,0.000103202
1,1,9.864e-05
1,1,0.000102278
1,1,0.000102993
1,1,0.000105752
1,1,0.000101326
1,1,0.000105487
1,1,0.000105879
1,1,0.00011476
1,1,0.000113683
1,1,0.000111362
1,1,0.000114447
1,1,0.000123914
1,1,0.000121802
1,1,0.000116378
1,1,0.000113359
1,1,0.000105313
1,1,0.000108129
1,1,0.000237072
1,1,0.000108855
1,1,0.000111877
1,1,0.000104788
1,1,0.000103688
1,1,0.000106449
1,1,0.000104237
1,1,0.00010093
1,1,0.000113826
1,1,0.000101828
1,1,0.000110311
1,1,9.9952e-05
1,1,0.000133006
1,1,0.000111614
1,1,0.000113358
1,1,0.000106009
1,1,0.00022492
1,1,0.000104176
1,1,0.000100485
1,1,0.000224146
1,1,9.9163e-05
1,1,0.000112292
1,1,0.000108575
1,1,0.000101816
1,1,0.000110452
1,1,0.00010039
1,1,0.000116624
1,1,0.000111516
1,1,9.8724e-05
1,1,0.000103894
1,1,0.000101702
1,1,9.8731e-05
1,1,9.8112e-05
1,1,9.8978e-05
1,1,0.000108914
1,1,0.000121372
1,1,0.000113471
1,1,0.000107117
1,1,0.000229473
1,1,9.8745e-05
1,1,9.708e-05
1,1,0.000170907
1,1,0.000102081
1,1,9.6228e-05
1,1,9.5879e-05
1,1,9.9592e-05
1,1,9.9284e-05
1,1,0.000100152
1,1,9.7269e-05
1,1,0.000100639
1,1,0.00010232
1,1,0.000119864
1,1,0.000113403
1,1,0.000106803
1,1,0.000101272
1,1,0.000112036
1,1,0.000103202
1,1,0.000101528
1,1,0.000112314
1,1,9.9199e-05
1,1,9.9901e-05
1,1,0.000101259
1,1,0.000101017
1,1,0.000100574
1,1,0.000109348
1,1,0.000225779
1,1,0.000101287
1,1,9.8033e-05
1,1,0.000222773
1,1,9.8589e-05
1,1,0.000103755
1,1,0.000227745
1,1,9.7809e-05
1,1,9.7727e-05
1,1,9.731e-05
1,1,9.6246e-05
1,1,0.000101289
1,1,9.8813e-05
1,1,9.8148e-05
1,1,0.000100861
1,1,0.000101944
1,1,0.00010058
1,1,0.000100293
1,1,0.000100888
1,1,0.000112903
1,1,9.983e-05
1,1,9.9993e-05
1,1,9.9094e-05
1,1,0.000101687
1,1,0.000104217
1,1,0.000120397
1,1,0.00010267
1,1,9.8535e-05
1,1,9.6789e-05
1,1,0.000113191
1,1,0.000106358
1,1,9.9633e-05
1,1,0.000111171
1,1,9.7853e-05
1,1,0.000101523
1,1,0.000108344
1,1,0.000100973
1,1,9.8329e-05
1,1,0.000100318
1,1,9.9669e-05
1,1,9.7375e-05
1,1,0.000104805
1,1,9.8027e-05
1,1,9.5831e-05
1,1,9.6209e-05
1,1,9.5938e-05
1,1,9.6183e-05
1,1,0.000154882
1,1,9.716e-05
1,1,9.5417e-05
1,1,0.000100151
1,1,0.000103715
1,1,0.000101001
1,1,0.000100165
1,1,0.000101813
1,1,9.6375e-05
1,1,9.8539e-05
1,1,0.000113969
1,1,0.000101883
1,1,0.000125293
1,1,0.00010137
1,1,0.00010964
1,1,0.000100321
1,1,0.000100211
1,1,0.000126617
1,1,0.000101512
1,1,0.000101799
1,1,0.000113046
1,1,0.000100465
1,1,0.000101953
1,1,9.8956e-05
1,1,9.8728e-05
1,1,0.000100289
1,1,9.8174e-05
1,1,9.4015e-05
1,1,9.8396e-05
1,1,9.7047e-05
1,1,9.6549e-05
1,1,9.8856e-05
1,1,0.000104791
1,1,9.7517e-05
1,1,9.6273e-05
1,1,9.7738e-05
1,1,0.000221811
1,1,9.8666e-05
1,1,9.9799e-05
1,1,9.7404e-05
1,1,9.886e-05
1,1,0.000112426
1,1,0.000111905
1,1,0.000100228
1,1,0.000100904
1,1,9.8355e-05
1,1,9.6432e-05
1,1,9.9961e-05
1,1,9.6522e-05
1,1,9.8222e-05
1,1,9.5901e-05
1,1,9.7549e-05
1,1,9.6045e-05
1,1,9.989e-05
1,1,0.000106936
1,1,9.8048e-05
1,1,9.5452e-05
1,1,9.662e-05
1,1,9.7882e-05
1,1,0.000105204
1,1,9.7357e-05
1,1,9.7346e-05
1,1,0.000106846
1,1,9.5785e-05
1,1,9.6787e-05
1,1,9.8994e-05
1,1,9.6011e-05
1,1,9.9374e-05
1,1,0.000103111
1,1,0.000110138
1,1,0.000100496
1,1,0.000101136
1,1,9.7238e-05
1,1,9.8241e-05
1,1,0.0001154
1,1,0.000113411
1,1,9.9377e-05
1,1,0.000101245
1,1,0.000109744
1,1,0.000100281
1,1,0.000100035
1,1,9.9862e-05
1,1,9.7716e-05
1,1,0.000106997
1,1,0.000124009
1,1,9.5268e-05
1,1,9.9097e-05
1,1,9.9894e-05
1,1,0.000102597
1,1,0.000138443
1,1,9.8387e-05
1,1,0.000224809
1,1,0.000105587
1,1,9.8816e-05
1,1,0.000100999
1,1,9.9926e-05
1,1,0.000101147
1,1,0.000100543
1,1,9.9019e-05
1,1,9.8679e-05
1,1,0.00010723
1,1,0.000103775
1,1,9.8774e-05
1,1,0.000101389
1,1,0.000102341
1,1,0.00010652
1,1,0.000111604
1,1,0.000102409
1,1,9.9253e-05
1,1,9.8045e-05
1,1,9.8951e-05
1,1,9.6487e-05
1,1,0.000107329
1,1,0.000106837
1,1,9.7897e-05
1,1,9.9963e-05
1,1,9.6254e-05
1,1,9.7728e-05
1,1,9.5409e-05
1,1,9.8517e-05
1,1,0.000109491
1,1,0.000102399
1,1,9.7915e-05
1,1,0.000100625
1,1,0.000110254
1,1,9.531e-05
1,1,9.8049e-05
1,1,9.7221e-05
1,1,0.000100201
1,1,9.8869e-05
1,1,0.000109918
1,1,9.8416e-05
1,1,9.9688e-05
1,1,0.000101089
1,1,9.9417e-05
1,1,9.8475e-05
1,1,9.876e-05
1,1,9.8041e-05
1,1,0.00012932
1,1,9.8073e-05
1,1,9.7029e-05
1,1,0.000109519
1,1,0.000103308
1,1,0.000101976
1,1,0.000106341
1,1,0.000242063
1,1,0.000104189
1,1,0.000103888
1,1,0.000104111
1,1,0.000100461
1,1,9.9687e-05
1,1,9.7521e-05
1,1,9.8113e-05
1,1,9.9236e-05
1,1,9.8668e-05
1,1,9.742e-05
1,1,0.000100027
1,1,0.00010232
1,1,9.933e-05
1,1,0.000123161
1,1,0.000111484
1,1,9.8065e-05
1,1,9.9491e-05
1,1,9.5982e-05
1,1,9.982e-05
1,1,9.9602e-05
1,1,9.7789e-05
1,1,9.6731e-05
1,1,9.9996e-05
1,1,0.000103508
1,1,0.000112942
1,1,0.000104538
1,1,0.000238748
1,1,0.000114794
1,1,0.000102576
1,1,0.000103719
1,1,0.000101396
1,1,0.00010631
1,1,0.000103739
1,1,0.000103283
1,1,0.000102991
1,1,0.000101469
1,1,0.000103988
1,1,9.7375e-05
1,1,0.000100085
1,1,0.000123283
1,1,0.000102264
1,1,0.000100332
1,1,0.000104467
1,1,0.000108128
1,1,0.000106453
1,1,0.000108149
1,1,0.000110523
1,1,0.000135309
1,1,0.000109262
1,1,0.000108928
1,10,0.000177736
1,10,0.000173977
1,10,0.000183782
1,10,0.00017351
1,10,0.00018616
1,10,0.000197139
1,10,0.000182643
1,10,0.000168425
1,10,0.000170982
1,10,0.000169414
1,10,0.000193828
1,10,0.000169416
1,10,0.000187145
1,10,0.000173098
1,10,0.000173524
1,10,0.000182841
1,10,0.000175408
1,10,0.000181717
1,10,0.000174908
1,10,0.000178767
1,10,0.000180212
1,10,0.00017675
1,10,0.000176201
1,10,0.000191871
1,10,0.000172582
1,10,0.000286663
1,10,0.000163906
1,10,0.000167956
1,10,0.000166784
1,10,0.000193405
1,10,0.000167995
1,10,0.000167156
1,10,0.000167842
1,10,0.000167762
1,10,0.000183574
1,10,0.00016827
1,10,0.000168253
1,10,0.000167412
1,10,0.000301864
1,10,0.000163626
1,10,0.000181915
1,10,0.000172554
1,10,0.000182354
1,10,0.000170229
1,10,0.000197737
1,10,0.000295645
1,10,0.000170675
1,10,0.000198465
1,10,0.000171931
1,10,0.000167194
1,10,0.000174391
1,10,0.000170136
1,10,0.000164587
1,10,0.000163342
1,10,0.000169583
1,10,0.000167467
1,10,0.000170945
1,10,0.000178234
1,10,0.000166123
1,10,0.000190955
1,10,0.000169987
1,10,0.00030357
1,10,0.000169082
1,10,0.00016984
1,10,0.000180094
1,10,0.000169855
1,10,0.000171754
1,10,0.000167675
1,10,0.000168051
1,10,0.000178814
1,10,0.000186294
1,10,0.000188117
1,10,0.000168454
1,10,0.000177495
1,10,0.000166988
1,10,0.000177335
1,10,0.000173744
1,10,0.000302084
1,10,0.000169331
1,10,0.000172569
1,10,0.000186835
1,10,0.00017286
1,10,0.000205921
1,10,0.000199425
1,10,0.00017119
1,10,0.000167231
1,10,0.000166452
1,10,0.000299297
1,10,0.000320917
1,10,0.000176197
1,10,0.000171279
1,10,0.000187499
1,10,0.000171109
1,10,0.000185888
1,10,0.000304938
1,10,0.000165596
1,10,0.000166877
1,10,0.00016559
1,10,0.00016409
1,10,0.000164694
1,10,0.000165364
1,10,0.000166258
1,10,0.000176414
1,10,0.000161924
1,10,0.000171593
1,10,0.000164996
1,10,0.000159755
1,10,0.000161649
1,10,0.000164723
1,10,0.000160831
1,10,0.000165567
1,10,0.000167812
1,10,0.000177954
1,10,0.000168219
1,10,0.00016915
1,10,0.000168791
1,10,0.000172516
1,10,0.000178276
1,10,0.000168459
1,10,0.000175549
1,10,0.000171156
1,10,0.000170258
1,10,0.000301991
1,10,0.000206145
1,10,0.000177175
1,10,0.000169906
1,10,0.000181049
1,10,0.000169484
1,10,0.000199232
1,10,0.000171376
1,10,0.000179512
1,10,0.000203188
1,10,0.000179445
1,10,0.000174515
1,10,0.000185979
1,10,0.000187161
1,10,0.000283489
1,10,0.000202203
1,10,0.000184254
1,10,0.000186415
1,10,0.000182183
1,10,0.000178342
1,10,0.000203691
1,10,0.000177994
1,10,0.000183874
1,10,0.000176204
1,10,0.000173894
1,10,0.000172646
1,10,0.000174405
1,10,0.000174568
1,10,0.00017083
1,10,0.000181076
1,10,0.000167523
1,10,0.000172611
1,10,0.000166379
1,10,0.000182606
1,10,0.000177683
1,10,0.000172789
1,10,0.000168582
1,10,0.000179583
1,10,0.000296297
1,10,0.00021182
1,10,0.000185851
1,10,0.000182695
1,10,0.000272523
1,10,0.000169146
1,10,0.000185978
1,10,0.000170676
1,10,0.000170643
1,10,0.000165629
1,10,0.000163387
1,10,0.000176333
1,10,0.000166322
1,10,0.000165783
1,10,0.000166111
1,10,0.000164347
1,10,0.000184492
1,10,0.000161828
1,10,0.000163208
1,10,0.000159908
1,10,0.000174845
1,10,0.000165118
1,10,0.00016447
1,10,0.000162355
1,10,0.000170683
1,10,0.000165625
1,10,0.000167606
1,10,0.000189125
1,10,0.000162978
1,10,0.000158899
1,10,0.000168556
1,10,0.000170029
1,10,0.000168513
1,10,0.00021608
1,10,0.000172592
1,10,0.000171779
1,10,0.000168036
1,10,0.000175073
1,10,0.0001922
1,10,0.000175928
1,10,0.000165573
1,10,0.000168081
1,10,0.000172231
1,10,0.000172881
1,10,0.000174628
1,10,0.000170549
1,10,0.000170464
1,10,0.000167969
1,10,0.000185279
1,10,0.000174105
1,10,0.000164818
1,10,0.000172507
1,10,0.000163872
1,10,0.000162907
1,10,0.000174512
1,10,0.000169631
1,10,0.000164229
1,10,0.000164775
1,10,0.000279628
1,10,0.000179145
1,10,0.000166706
1,10,0.000197602
1,10,0.000164029
1,10,0.00016995
1,10,0.000187997
1,10,0.000172852
1,10,0.000166688
1,10,0.000162879
1,10,0.000164853
1,10,0.000175848
1,10,0.00018487
1,10,0.00016659
1,10,0.000163377
1,10,0.000164607
1,10,0.000192417
1,10,0.000179413
1,10,0.000168078
1,10,0.000172684
1,10,0.000170348
1,10,0.000167131
1,10,0.000182022
1,10,0.000165398
1,10,0.000166424
1,10,0.000308726
1,10,0.000168121
1,10,0.000215294
1,10,0.000170843
1,10,0.000177243
1,10,0.000169692
1,10,0.000173434
1,10,0.00016781
1,10,0.000194029
1,10,0.000167995
1,10,0.000168548
1,10,0.000168475
1,10,0.000167926
1,10,0.000275627
1,10,0.000163552
1,10,0.000169448
1,10,0.000294932
1,10,0.000163832
1,10,0.000179639
1,10,0.000191109
1,10,0.000164735
1,10,0.000174988
1,10,0.000178518
1,10,0.000179211
1,10,0.000164277
1,10,0.000167905
1,10,0.000176855
1,10,0.00016668
1,10,0.000169106
1,10,0.000179161
1,10,0.000179687
1,10,0.000170886
1,10,0.000170287
1,10,0.000170975
1,10,0.000171428
1,10,0.000177091
1,10,0.000179202
1,10,0.000169899
1,10,0.000167298
1,10,0.000182408
1,10,0.00018127
1,10,0.000170009
1,10,0.000170394
1,10,0.000180311
1,10,0.000186306
1,10,0.000168869
1,10,0.000165347
1,10,0.000171215
1,10,0.000170132
1,10,0.000177147
1,10,0.000206532
1,10,0.000183756
1,10,0.000179123
1,10,0.000164514
1,10,0.000162064
1,10,0.000162711
1,10,0.000163969
1,10,0.000162923
1,10,0.000168798
1,10,0.000186626
1,10,0.00017176
1,10,0.000206206
1,10,0.000162491
1,10,0.000164787
1,10,0.000165948
1,10,0.000170091
1,10,0.000176832
1,10,0.00029108
1,10,0.000163685
1,10,0.000165097
1,10,0.000172783
1,10,0.000163417
1,10,0.000174982
1,10,0.000168394
1,10,0.000164627
1,10,0.000161582
1,10,0.000162486
1,10,0.000168908
1,10,0.000164001
1,10,0.000165872
1,10,0.000181786
1,10,0.000164614
1,10,0.000166828
1,10,0.000191817
1,10,0.000166034
1,10,0.000166784
1,10,0.000170213
1,10,0.000167827
1,10,0.00018322
